witness,year,idx,id,raw_id,is_kalend,n_words,SCOT,SCOT_AMBIG,INSULAR,MIDLAND,MUNSTER,TERRITORY,IONA,sha1
CS,811,1,CS811.1,CS811.1,0,15,0,0,0,1,0,0,0,b0c58eb8e1df
CS,811,2,CS811.2,CS811.2,0,101,0,0,0,0,0,0,0,d618b276ac7f
CS,811,3,CS811.3,CS811.3,0,8,0,0,0,0,0,0,0,1f4675ed1acf
CS,812,0,CS812.0,CS812.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,812,1,CS812.1,CS812.1,0,11,0,0,0,1,0,0,0,d5327772da21
CS,812,2,CS812.2,CS812.2,0,10,0,0,0,0,0,0,0,8cfe3639ab95
CS,812,3,CS812.3,CS812.3,0,8,0,0,0,0,0,0,0,c8c9da6b99ef
CS,812,4,CS812.4,CS812.4,0,10,0,0,0,0,1,0,0,d0afe6166b32
CS,812,5,CS812.5,CS812.5,0,9,0,0,0,0,0,0,0,8a34069bfacf
CS,812,6,CS812.6,CS812.6,0,5,0,0,0,0,0,0,0,d238e5773ce8
CS,813,0,CS813.0,CS813.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,813,1,CS813.1,CS813.1,0,22,0,0,0,0,0,0,0,36795f8400bb
CS,813,2,CS813.2,CS813.2,0,10,0,0,0,0,0,0,0,1178a44c6d37
CS,814,0,CS814.0,CS814.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,814,1,CS814.1,CS814.1,0,9,0,0,0,0,0,0,0,43a30e9ae8f6
CS,814,2,CS814.2,CS814.2,0,13,0,0,0,0,0,0,0,fcb691b0db8e
CS,814,3,CS814.3,CS814.3,0,11,0,0,0,0,0,0,0,3439891b81b8
CS,814,4,CS814.4,CS814.4,0,5,0,0,0,0,0,0,0,1e20563db6f7
CS,815,0,CS815.0,CS815.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,815,1,CS815.1,CS815.1,0,9,0,0,0,0,0,0,0,85aabbfbcfca
CS,815,2,CS815.2,CS815.2,0,8,0,0,0,1,0,0,0,bbe0e7988a72
CS,815,3,CS815.3,CS815.3,0,13,0,0,0,0,0,0,0,435d2351f0cb
CS,816,0,CS816.0,CS816.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,816,1,CS816.1,CS816.1,0,6,0,0,0,0,0,0,0,1fcfa1dd7c2d
CS,816,2,CS816.2,CS816.2,0,9,0,0,0,0,0,0,0,ec676154a94c
CS,816,3,CS816.3,CS816.3,0,8,0,0,0,0,0,0,0,a84f580f2d9f
CS,816,4,CS816.4,CS816.4,0,22,0,0,0,0,0,0,0,1487d442bb48
CS,817,0,CS817.0,CS817.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,817,1,CS817.1,CS817.1,0,12,0,0,0,0,1,0,0,90e637158efd
CS,818,0,CS818.0,CS818.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,818,1,CS818.1,CS818.1,0,13,0,0,0,0,1,0,0,3be8d40f7105
CS,818,2,CS818.2,CS818.2,0,13,0,0,0,1,0,0,0,93a410a7d790
CS,818,3,CS818.3,CS818.3,0,52,0,0,0,0,0,0,0,48b774a9613e
CS,818,4,CS818.4,CS818.4,0,13,1,1,0,0,0,0,1,8adbc1faf4f7
CS,819,0,CS819.0,CS819.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,819,1,CS819.1,CS819.1,0,10,0,0,0,0,1,0,0,7d1266ff1bc7
CS,819,2,CS819.2,CS819.2,0,17,0,0,0,0,0,0,0,234ca56ca2d7
CS,819,3,CS819.3,CS819.3,0,29,0,0,0,0,0,0,0,536e22e84ff1
CS,819,4,CS819.4,CS819.4,0,9,0,0,0,0,0,0,0,e7c0873574ae
CS,819,5,CS819.5,CS819.5,0,5,0,0,0,0,0,0,0,c68920d7e9f8
CS,820,0,CS820.0,CS820.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,820,1,CS820.1,CS820.1,0,10,0,0,0,0,0,0,0,a5ff46bdc7bb
CS,820,2,CS820.2,CS820.2,0,9,0,0,0,0,1,0,0,252622565c95
CS,821,0,CS821.0,CS821.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,821,1,CS821.1,CS821.1,0,24,0,0,0,0,0,0,0,ae4cbf49ee11
CS,821,2,CS821.2,CS821.2,0,5,0,0,1,0,0,0,0,ce6acd7a4bc5
CS,822,0,CS822.0,CS822.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,822,1,CS822.1,CS822.1,0,20,0,0,0,0,0,0,0,c80235515b1b
CS,822,2,CS822.2,CS822.2,0,10,0,0,0,0,0,0,0,01f468f49d84
CS,822,3,CS822.3,CS822.3,0,8,0,0,0,0,0,0,0,2b9b85b7cdfb
CS,823,0,CS823.0,CS823.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,823,1,CS823.1,CS823.1,0,11,0,0,0,0,0,0,0,b4a344dc77bc
CS,823,2,CS823.2,CS823.2,0,11,0,0,0,0,0,0,0,d38817b2fb46
CS,823,3,CS823.3,CS823.3,0,10,0,0,0,0,1,0,0,86885a8b3c02
CS,823,4,CS823.4,CS823.4,0,11,0,0,0,0,0,0,0,b6813def585d
CS,823,5,CS823.5,CS823.5,0,51,0,0,0,0,0,0,0,fed0a4cfe10c
CS,823,6,CS823.6,CS823.6,0,32,0,0,0,0,0,0,0,6999434a9225
CS,823,7,CS823.7,CS823.7,0,5,0,0,0,0,0,0,0,79b40ec9ce3a
CS,823,8,CS823.8,CS823.8,0,17,0,0,1,0,0,0,0,2a6731eabed7
CS,823,9,CS823.9,CS823.9,0,13,0,0,0,1,0,0,0,cd1bb832d1d3
CS,823,10,CS823.10,CS823.10,0,11,0,0,0,1,0,0,0,96e5cfca0223
CS,824,0,CS824.0,CS824.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,824,1,CS824.1,CS824.1,0,6,0,0,0,0,0,0,0,8c9e7e18c708
CS,824,2,CS824.2,CS824.2,0,14,0,0,0,0,0,0,0,4e2dd18d1cb9
CS,825,0,CS825.0,CS825.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,825,1,CS825.1,CS825.1,0,14,0,0,0,0,0,0,0,5939fda084ce
CS,825,2,CS825.2,CS825.2,0,11,0,0,0,0,0,0,0,2706236bb832
CS,825,3,CS825.3,CS825.3,0,8,0,0,0,0,0,0,0,8daf3fb3c6a9
CS,825,4,CS825.4,CS825.4,0,8,0,0,0,0,0,0,0,f80e0d2495b2
CS,825,5,CS825.5,CS825.5,0,11,0,0,0,0,0,0,0,1f5ed63ad33f
CS,825,6,CS825.6,CS825.6,0,16,0,0,0,0,0,0,0,509fb24c4d96
CS,825,7,CS825.7,CS825.7,0,8,0,0,0,0,0,0,0,8fe73c1eae3b
CS,825,8,CS825.8,CS825.8,0,8,0,0,0,0,0,0,0,65ea5b9b74c8
CS,825,9,CS825.9,CS825.9,0,18,1,0,0,0,0,0,1,07037af342be
CS,826,0,CS826.0,CS826.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,826,1,CS826.1,CS826.1,0,8,0,0,0,1,0,0,0,2fdde08fe5d6
CS,826,2,CS826.2,CS826.2,0,9,0,0,0,1,0,0,0,275c11e81f26
CS,826,3,CS826.3,CS826.3,0,9,0,0,0,0,0,0,0,0f0bfaff9341
CS,826,4,CS826.4,CS826.4,0,6,0,0,0,1,0,0,0,24ad80d5bb8f
CS,826,5,CS826.5,CS826.5,0,11,0,0,0,0,0,0,0,53a6ba4c53ae
CS,826,6,CS826.6,CS826.6,0,7,0,0,0,0,0,0,0,1f13221eac50
CS,827,0,CS827.0,CS827.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,827,1,CS827.1,CS827.1,0,295,0,0,0,1,0,0,0,a9361ba369ce
CS,827,2,CS827.2,CS827.2,0,17,0,0,0,0,0,0,0,4b224c554e0a
CS,828,0,CS828.0,CS828.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,828,1,CS828.1,CS828.1,0,9,0,0,0,0,0,0,0,1afb2800330e
CS,828,2,CS828.2,CS828.2,0,23,0,0,0,0,0,0,0,0086403ed372
CS,828,3,CS828.3,CS828.3,0,9,0,0,0,0,1,0,0,1f850d43bf0d
CS,829,0,CS829.0,CS829.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,829,1,CS829.1,CS829.1,0,9,0,0,0,0,0,0,0,15628f2daf51
CS,829,2,CS829.2,CS829.2,0,13,1,1,0,0,0,0,1,469c5568f821
CS,829,3,CS829.3,CS829.3,0,10,0,0,0,1,0,0,0,83cd159472da
CS,830,0,CS830.0,CS830.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,830,1,CS830.1,CS830.1,0,9,0,0,0,0,0,0,0,21c2e59b7e3b
CS,830,2,CS830.2,CS830.2,0,11,0,0,0,1,0,0,0,d812e3b06c04
CS,830,3,CS830.3,CS830.3,0,6,0,0,0,0,0,0,0,f94f7154add3
CS,830,4,CS830.4,CS830.4,0,11,0,0,0,1,0,0,0,dff102ff1c41
CS,831,0,CS831.0,CS831.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,831,1,CS831.1,CS831.1,0,11,0,0,0,0,0,0,0,d9e885379587
CS,831,2,CS831.2,CS831.2,0,6,0,0,0,1,0,0,0,3f17688a9a4c
CS,831,3,CS831.3,CS831.3,0,25,0,0,0,0,0,0,0,14caaf6bcf38
CS,831,4,CS831.4,CS831.4,0,10,0,0,0,0,0,0,0,c8970051ac68
CS,832,0,CS832.0,CS832.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,832,1,CS832.1,CS832.1,0,14,0,0,0,1,0,0,0,7d65c248ad66
CS,832,2,CS832.2,CS832.2,0,15,0,0,0,0,0,0,0,437489322641
CS,832,3,CS832.3,CS832.3,0,19,0,0,0,1,0,0,0,1d80005fa79d
CS,832,4,CS832.4,CS832.4,0,16,0,0,0,0,0,0,0,90019846ede9
CS,832,5,CS832.5,CS832.5,0,7,0,0,0,0,0,0,0,5433b325483c
CS,832,6,CS832.6,CS832.6,0,13,0,0,0,0,0,0,0,a3620a623f36
CS,832,7,CS832.7,CS832.7,0,8,0,0,0,0,0,0,0,c54189a05051
CS,832,8,CS832.8,CS832.8,0,10,0,0,0,1,0,0,0,2b72b48f768f
CS,832,9,CS832.9,CS832.9,0,7,0,0,0,0,0,0,0,eb6af5fb50c8
CS,832,10,CS832.10,CS832.10,0,3,0,0,0,0,0,0,0,a21b599c59c9
CS,833,0,CS833.0,CS833.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,833,1,CS833.1,CS833.1,0,9,0,0,0,0,0,0,0,ac3ffe684688
CS,833,2,CS833.2,CS833.2,0,7,0,0,0,0,0,0,0,f7ad881b6184
CS,833,3,CS833.3,CS833.3,0,41,0,0,0,0,0,0,0,dba9703fc152
CS,833,4,CS833.4,CS833.4,0,9,0,0,0,0,0,0,0,c67da9980595
CS,834,0,CS834.0,CS834.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,834,1,CS834.1,CS834.1,0,8,0,0,0,1,0,0,0,609e0dc5b5da
CS,834,2,CS834.2,CS834.2,0,6,0,0,0,1,0,0,0,b2dceab5762f
CS,834,3,CS834.3,CS834.3,0,16,0,0,0,1,1,0,0,8201d2f19c2e
CS,834,4,CS834.4,CS834.4,0,20,0,0,0,0,0,0,0,27be71896d39
CS,834,5,CS834.5,CS834.5,0,8,0,0,0,0,0,0,0,451395a0a6f4
CS,835,0,CS835.0,CS835.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,835,1,CS835.1,CS835.1,0,22,0,0,0,0,0,0,0,a41c897ac63e
CS,835,2,CS835.2,CS835.2,0,10,0,0,0,0,0,0,0,c1eb0dc1b9a1
CS,836,0,CS836.0,CS836.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,836,1,CS836.1,CS836.1,0,10,0,0,0,0,0,0,0,523c3b5286f3
CS,836,2,CS836.2,CS836.2,0,16,0,0,0,1,0,0,0,c0de3cf67954
CS,836,3,CS836.3,CS836.3,0,27,0,0,0,1,0,0,0,36458b9d2af8
CS,836,4,CS836.4,CS836.4,0,26,0,0,0,0,0,0,0,7ee6539aa747
CS,836,5,CS836.5,CS836.5,0,13,0,0,0,0,0,0,0,567b6ba06a2f
CS,837,0,CS837.0,CS837.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,837,1,CS837.1,CS837.1,0,12,0,0,0,0,1,0,0,56e38d01cba4
CS,837,2,CS837.2,CS837.2,0,40,0,0,0,1,0,0,0,b1fa9e76dd1b
CS,837,3,CS837.3,CS837.3,0,14,0,0,0,1,0,0,0,7a6f7c0e5329
CS,837,4,CS837.4,CS837.4,0,31,0,0,0,0,0,0,0,1817ba8af9b6
CS,837,5,CS837.5,CS837.5,0,22,0,0,0,0,0,0,0,d10efcc73572
CS,837,6,CS837.6,CS837.6,0,10,0,0,0,0,0,0,0,f464eff7f596
CS,837,7,CS837.7,CS837.7,0,7,0,0,0,0,0,0,0,797e6b280f12
CS,837,8,CS837.8,CS837.8,0,8,0,0,0,0,0,0,0,91460201b33a
CS,837,9,CS837.9,CS837.9,0,8,0,0,0,0,0,0,0,7a8b486fc725
CS,837,10,CS837.10,CS837.10,0,9,0,0,0,0,0,0,0,9c1904233bad
CS,837,11,CS837.11,CS837.11,0,6,0,0,0,0,0,0,0,7125546b8b95
CS,837,12,CS837.12,CS837.12,0,8,0,0,0,0,0,0,0,43b2f602f19e
CS,838,0,CS838.0,CS838.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,838,1,CS838.1,CS838.1,0,16,0,0,0,1,0,0,0,cdd9c54053d9
CS,838,2,CS838.2,CS838.2,0,18,0,0,0,0,0,0,0,77357e82589b
CS,838,3,CS838.3,CS838.3,0,8,0,0,0,0,1,0,0,eed04058ad1e
CS,839,0,CS839.0,CS839.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,839,1,CS839.1,CS839.1,0,20,0,0,0,0,0,0,0,01879bdae1f5
CS,839,2,CS839.2,CS839.2,0,20,0,0,0,0,0,0,0,0fa89fe42c96
CS,839,3,CS839.3,CS839.3,0,8,0,0,0,0,0,0,0,8ee7240d11c3
CS,840,0,CS840.0,CS840.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,840,1,CS840.1,CS840.1,0,18,0,0,0,0,0,0,0,4b424e1addc5
CS,840,2,CS840.2,CS840.2,0,6,0,0,0,0,0,0,0,f7fdc91ef883
CS,840,3,CS840.3,CS840.3,0,12,0,0,0,1,1,0,0,77f6cff46a12
CS,840,4,CS840.4,CS840.4,0,11,0,0,0,0,0,0,0,0981b047b8a6
CS,840,5,CS840.5,CS840.5,0,9,0,0,0,0,0,0,0,650237138a73
CS,840,6,CS840.6,CS840.6,0,10,0,0,0,0,0,0,0,d47ec3212336
CS,840,7,CS840.7,CS840.7,0,10,0,0,0,0,0,0,0,d104609d4d89
CS,841,0,CS841.0,CS841.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,841,1,CS841.1,CS841.1,0,7,0,0,0,0,0,0,0,bb9ff138be60
CS,841,2,CS841.2,CS841.2,0,18,0,0,0,0,0,0,0,d8cf54b8e214
CS,841,3,CS841.3,CS841.3,0,25,0,0,0,0,1,0,0,8790a8e8d4ae
CS,841,4,CS841.4,CS841.4,0,18,0,0,0,1,0,0,0,ca1f8a2ea07b
CS,842,0,CS842.0,CS842.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,842,1,CS842.1,CS842.1,0,5,0,0,0,0,0,0,0,4586cc26b731
CS,842,2,CS842.2,CS842.2,0,10,0,0,0,0,0,0,0,40b4e5751cb1
CS,842,3,CS842.3,CS842.3,0,7,0,0,0,0,0,0,0,9b8d99e88ac4
CS,842,4,CS842.4,CS842.4,0,37,0,0,0,0,0,0,0,f1ad6dac9eb7
CS,842,5,CS842.5,CS842.5,0,9,0,0,0,0,0,0,0,e712e7a23212
CS,842,6,CS842.6,CS842.6,0,8,0,0,0,0,0,0,0,18c91d544233
CS,842,7,CS842.7,CS842.7,0,7,0,0,0,0,0,0,0,dcbde8e5fe33
CS,843,0,CS843.0,CS843.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,843,1,CS843.1,CS843.1,0,8,0,0,0,0,0,0,0,5dfdba3c169e
CS,843,2,CS843.2,CS843.2,0,11,0,0,0,0,0,0,0,4a4fc6446bef
CS,843,3,CS843.3,CS843.3,0,6,0,0,0,1,0,0,0,a9e1825622e3
CS,843,4,CS843.4,CS843.4,0,10,0,0,0,0,0,0,0,303d9a391033
CS,844,0,CS844.0,CS844.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,844,1,CS844.1,CS844.1,0,16,0,0,0,1,0,0,0,1d7aae746792
CS,844,2,CS844.2,CS844.2,0,8,0,0,0,0,1,0,0,91da6c63e643
CS,844,3,CS844.3,CS844.3,0,23,0,0,0,0,0,0,0,29e8d6822085
CS,845,0,CS845.0,CS845.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,845,1,CS845.1,CS845.1,0,28,0,0,0,1,1,0,0,b5ed6bd8ba74
CS,845,2,CS845.2,CS845.2,0,35,0,0,0,1,0,0,0,c207ffdd7375
CS,845,3,CS845.3,CS845.3,0,39,0,0,0,1,0,0,0,97defa68d2e8
CS,845,4,CS845.4,CS845.4,0,13,0,0,0,0,0,0,0,ee978e6f8c0b
CS,845,5,CS845.5,CS845.5,0,19,0,0,0,0,0,0,0,99bf7e6726b7
CS,845,6,CS845.6,CS845.6,0,12,0,0,0,0,0,0,0,b0223848b785
CS,846,0,CS846.0,CS846.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,846,1,CS846.1,CS846.1,0,25,0,0,0,1,0,0,0,ee4dde0ce629
CS,846,2,CS846.2,CS846.2,0,13,0,0,0,1,0,0,0,7197edf4356f
CS,846,3,CS846.3,CS846.3,0,13,0,0,0,0,1,0,0,622d1ec4017b
CS,846,4,CS846.4,CS846.4,0,27,0,0,0,0,0,0,0,0c683e6eea75
CS,846,5,CS846.5,CS846.5,0,9,0,0,0,0,0,0,0,45a4498fa972
CS,846,6,CS846.6,CS846.6,0,36,0,0,0,0,1,0,0,c352079f233e
CS,846,7,CS846.7,CS846.7,0,2,0,0,0,0,0,0,0,4afe08f7b014
CS,847,0,CS847.0,CS847.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,847,1,CS847.1,CS847.1,0,45,0,0,0,0,1,0,0,673aa4355d46
CS,847,2,CS847.2,CS847.2,0,32,0,0,0,0,0,0,0,b121fb674534
CS,847,3,CS847.3,CS847.3,0,15,0,0,0,0,0,0,0,e93e6744004c
CS,847,4,CS847.4,CS847.4,0,9,0,0,0,0,1,0,0,a695b2e13df2
CS,847,5,CS847.5,CS847.5,0,14,0,0,0,0,0,0,0,eadb2cdfcb15
CS,848,0,CS848.0,CS848.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,848,1,CS848.1,CS848.1,0,17,0,0,0,0,0,0,0,349a6bb4a084
CS,848,2,CS848.2,CS848.2,0,8,0,0,0,0,0,0,0,6ef26e1e3388
CS,848,3,CS848.3,CS848.3,0,12,0,0,0,0,0,0,0,e52bcdcf0a9e
CS,848,4,CS848.4,CS848.4,0,38,0,0,0,0,1,0,0,b1de674e523a
CS,848,5,CS848.5,CS848.5,0,22,0,0,0,0,0,0,0,ec18b4b5608c
CS,848,6,CS848.6,CS848.6,0,19,0,0,0,0,1,0,0,ae0b7d6b2720
CS,848,7,CS848.7,CS848.7,0,16,0,0,0,0,0,0,0,f4606182a6d2
CS,849,0,CS849.0,CS849.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,849,1,CS849.1,CS849.1,0,8,0,0,0,1,0,0,0,30e2e530b1cd
CS,849,2,CS849.2,CS849.2,0,8,0,0,0,0,0,0,0,c152a19d3119
CS,849,3,CS849.3,CS849.3,0,25,0,0,0,1,0,0,0,fe69e228f804
CS,849,4,CS849.4,CS849.4,0,13,0,0,0,0,0,0,0,12869a667ae0
CS,849,5,CS849.5,CS849.5,0,9,0,0,0,0,0,0,0,ec3868f8d5b2
CS,849,6,CS849.6,CS849.6,0,36,0,0,0,0,0,0,0,6a117efb2b3a
CS,849,7,CS849.7,CS849.7,0,21,0,0,0,0,0,0,0,40bb39c9b8cd
CS,849,8,CS849.8,CS849.8,0,27,0,0,0,1,0,0,0,27d09ea36f4a
CS,850,0,CS850.0,CS850.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,850,1,CS850.1,CS850.1,0,23,0,1,0,0,0,0,0,63d4a21c5ab8
CS,850,2,CS850.2,CS850.2,0,62,0,0,0,0,0,0,0,950e919fede7
CS,850,3,CS850.3,CS850.3,0,12,0,0,0,0,1,0,0,6922206e9128
CS,850,4,CS850.4,CS850.4,0,7,0,0,0,0,0,0,0,688ae559e2a1
CS,850,5,CS850.5,CS850.5,0,12,0,0,0,0,0,0,0,671df61ce042
CS,851,0,CS851.0,CS851.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,851,1,CS851.1,CS851.1,0,8,0,0,0,0,1,0,0,06410d7c95f6
CS,851,2,CS851.2,CS851.2,0,38,0,0,0,0,0,0,0,62d1d4f6afc9
CS,851,3,CS851.3,CS851.3,0,40,0,0,0,0,0,0,0,421acc2e5109
CS,851,4,CS851.4,CS851.4,0,40,0,0,0,1,0,0,0,811959fa4594
CS,852,0,CS852.0,CS852.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,852,1,CS852.1,CS852.1,0,23,0,0,0,0,0,0,0,eccba100f616
CS,852,2,CS852.2,CS852.2,0,16,0,0,0,1,0,0,0,4660d00cf85d
CS,852,3,CS852.3,CS852.3,0,53,0,0,0,0,0,0,0,33255c29408a
CS,852,4,CS852.4,CS852.4,0,9,0,0,0,0,0,0,0,440542a39977
CS,852,5,CS852.5,CS852.5,0,8,0,0,0,0,0,0,0,b415d17cd1f7
CS,852,6,CS852.6,CS852.6,0,6,0,0,0,0,0,0,0,35386c85c84d
CS,853,0,CS853.0,CS853.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,853,1,CS853.1,CS853.1,0,25,0,0,0,0,0,0,0,8b6cd93bbb34
CS,853,2,CS853.2,CS853.2,0,43,0,0,0,0,1,0,0,b357a5434ef4
CS,853,3,CS853.3,CS853.3,0,15,0,0,0,0,0,0,0,1a0a499a7d9c
CS,854,0,CS854.0,CS854.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,854,1,CS854.1,CS854.1,0,20,0,0,0,1,1,0,0,a4135b19bbe2
CS,854,2,CS854.2,CS854.2,0,25,0,0,1,0,0,0,0,7f331753baf5
CS,854,3,CS854.3,CS854.3,0,5,0,0,0,0,1,0,0,caf0ade79846
CS,855,0,CS855.0,CS855.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,855,1,CS855.1,CS855.1,0,9,0,0,0,1,0,0,0,2c81986aa4b2
CS,855,2,CS855.2,CS855.2,0,29,0,0,0,0,0,0,0,7c5ae99472e1
CS,855,3,CS855.3,CS855.3,0,6,0,0,0,0,0,0,0,f949bbc2306a
CS,856,0,CS856.0,CS856.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,856,1,CS856.1,CS856.1,0,47,0,0,0,0,0,0,0,4372d360dead
CS,856,2,CS856.2,CS856.2,0,14,0,0,0,0,1,0,0,4b45d1df58e5
CS,856,3,CS856.3,CS856.3,0,11,0,0,0,0,0,0,0,3ab2e66bf819
CS,856,4,CS856.4,CS856.4,0,20,0,0,0,0,0,0,0,200e7d19e013
CS,856,5,CS856.5,CS856.5,0,9,0,0,0,1,0,0,0,8377f42b1ee5
CS,856,6,CS856.6,CS856.6,0,16,0,0,1,0,0,0,0,97c1126d9aa0
CS,856,7,CS856.7,CS856.7,0,14,0,0,0,0,0,0,0,c32f98e9d3fb
CS,856,8,CS856.8,CS856.8,0,15,0,0,0,0,0,0,0,0cc89e9def9c
CS,857,0,CS857.0,CS857.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,857,1,CS857.1,CS857.1,0,18,0,0,0,0,0,0,0,aca69c142938
CS,857,2,CS857.2,CS857.2,0,5,0,0,0,0,0,0,0,5f0201fdcd06
CS,857,3,CS857.3,CS857.3,0,8,0,0,0,0,0,0,0,c91a98a98581
CS,857,4,CS857.4,CS857.4,0,10,0,0,0,1,0,0,0,c525bfbba474
CS,857,5,CS857.5,CS857.5,0,9,0,0,0,0,0,0,0,f4119d08ef4b
CS,858,0,CS858.0,CS858.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,858,1,CS858.1,CS858.1,0,77,0,0,0,0,1,0,0,4dcd757d7181
CS,858,2,CS858.2,CS858.2,0,13,0,0,0,0,1,0,0,d9ca0d963ec9
CS,858,3,CS858.3,CS858.3,0,29,0,0,0,0,0,0,0,91a493498d2a
CS,859,0,CS859.0,CS859.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,859,1,CS859.1,CS859.1,0,6,0,0,0,0,0,0,0,bc541e637622
CS,859,2,CS859.2,CS859.2,0,6,0,0,0,0,0,0,0,62140cf30b13
CS,859,3,CS859.3,CS859.3,0,78,0,0,0,1,1,0,0,2e690c1ef1eb
CS,859,4,CS859.4,CS859.4,0,12,0,0,0,0,1,0,0,d4d144a7c146
CS,860,0,CS860.0,CS860.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,860,1,CS860.1,CS860.1,0,64,0,0,0,1,1,0,0,16f2d181ec30
CS,861,0,CS861.0,CS861.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,861,1,CS861.1,CS861.1,0,12,0,0,0,1,0,0,0,8d587c079aff
CS,861,2,CS861.2,CS861.2,0,11,0,0,0,0,0,0,0,22347ccac2e6
CS,861,3,CS861.3,CS861.3,0,19,0,0,0,0,0,0,0,60df81e94aa1
CS,862,0,CS862.0,CS862.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,862,1,CS862.1,CS862.1,0,9,1,0,0,0,0,1,0,c17c5c3184e8
CS,862,2,CS862.2,CS862.2,0,18,0,0,0,1,0,0,0,8e145fa977df
CS,862,3,CS862.3,CS862.3,0,10,0,0,0,1,0,0,0,67ac73868efe
CS,862,4,CS862.4,CS862.4,0,31,0,0,0,0,0,0,0,577080f0d5a9
CS,862,5,CS862.5,CS862.5,0,10,0,0,0,0,0,0,0,e61009a39ea4
CS,862,6,CS862.6,CS862.6,0,8,0,0,0,0,0,0,0,bef34691a5b2
CS,863,0,CS863.0,CS863.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,863,1,CS863.1,CS863.1,0,13,0,0,0,1,0,0,0,782b80078bc3
CS,863,2,CS863.2,CS863.2,0,15,0,0,0,0,0,0,0,1d602ae1e9de
CS,863,3,CS863.3,CS863.3,0,12,0,0,0,0,0,0,0,3974f361d4a3
CS,863,4,CS863.4,CS863.4,0,6,0,0,0,0,0,0,0,b299f43cfeae
CS,864,0,CS864.0,CS864.0,1,1,0,0,0,0,0,0,0,0ea3545b41a1
CS,864,1,CS864.1,CS864.1,0,17,0,0,0,1,0,0,0,c0faa03ace37
CS,864,2,CS864.2,CS864.2,0,25,0,0,0,1,0,0,0,a06e5be9b322
CS,864,3,CS864.3,CS864.3,0,30,0,0,0,0,0,0,0,0aefa0df2437
CS,864,4,CS864.4,CS864.4,0,15,0,0,1,1,0,0,0,3eeff4e230d7
CS,864,5,CS864.5,CS864.5,0,16,0,0,0,0,0,0,0,14653a5a2eee
