jd_tt,year,month,day,date_julian_cal,weekday,kind,umbral_mag,penumbral_mag,beta_deg,delta_t_s,umbral_duration_h,irish_site,moon_alt_deg,frac_umbral_visible,visible_from_ireland
2093004.23367,1018,5,2,1018-05-02,5,penumbral,-0.8363,0.2312,1.3475,1563.0,0.0,,,0.0,False
2093152.35333,1018,9,27,1018-09-27,6,penumbral,-0.4695,0.5937,1.1893,1563.0,0.0,,,0.0,False
2093181.91216,1018,10,27,1018-10-27,1,penumbral,-0.9582,0.0818,1.4898,1563.0,0.0,,,0.0,False
2093329.1737,1019,3,23,1019-03-23,1,partial umbral,0.932,1.9278,0.5155,1558.0,3.12,,-90.0,0.0,False
2093506.48826,1019,9,16,1019-09-16,3,partial umbral,0.7676,1.8725,0.5209,1558.0,3.2,Clonmacnoise,35.5,1.0,True
2093683.83622,1020,3,12,1020-03-12,6,total,1.5156,2.4902,0.2086,1553.0,3.46,Clonmacnoise,6.4,0.08,True
2093860.4814,1020,9,4,1020-09-04,0,total,1.5578,2.6575,0.1331,1553.0,3.88,Clonmacnoise,31.7,1.0,True
2094038.49939,1021,3,1,1021-03-01,3,partial umbral,0.1928,1.1918,0.9197,1548.0,1.59,Clonmacnoise,40.0,1.0,True
2094214.64611,1021,8,25,1021-08-25,5,partial umbral,0.2499,1.2997,0.8256,1548.0,1.9,Clonmacnoise,24.0,1.0,True
2094363.34166,1022,1,20,1022-01-20,6,penumbral,-0.3202,0.7736,1.0835,1544.0,0.0,,,0.0,False
2094539.78822,1022,7,16,1022-07-16,1,partial umbral,0.0462,1.0148,1.0218,1544.0,0.78,,-90.0,0.0,False
2094569.11892,1022,8,14,1022-08-14,2,penumbral,-0.9564,0.036,1.542,1544.0,0.0,,,0.0,False
2094717.36488,1023,1,9,1023-01-09,3,partial umbral,0.8818,2.0084,0.4569,1539.0,3.38,Armagh,44.8,1.0,True
2094894.5042,1023,7,6,1023-07-06,6,total,1.3915,2.3562,0.2791,1539.0,3.43,Clonmacnoise,13.4,1.0,True
2095071.35401,1023,12,29,1023-12-29,0,total,1.4951,2.601,0.1646,1539.0,3.8,Armagh,45.9,1.0,True
2095249.13639,1024,6,24,1024-06-24,3,partial umbral,0.9787,1.9813,0.4785,1534.0,3.23,,-90.0,0.0,False
2095425.59569,1024,12,18,1024-12-18,5,partial umbral,0.2819,1.3315,0.8278,1534.0,1.96,Clonmacnoise,58.8,1.0,True
2095573.95656,1025,5,15,1025-05-15,6,penumbral,-0.871,0.2105,1.341,1530.0,0.0,,,0.0,False
2095603.51375,1025,6,14,1025-06-14,1,penumbral,-0.5561,0.5018,1.2151,1530.0,0.0,,,0.0,False
2095750.67622,1025,11,8,1025-11-08,1,penumbral,-0.3258,0.6626,1.2325,1530.0,0.0,,,0.0,False
2095780.12057,1025,12,7,1025-12-07,2,penumbral,-0.8264,0.1748,1.4935,1530.0,0.0,,,0.0,False
2095927.98191,1026,5,4,1026-05-04,3,partial umbral,0.473,1.5648,0.6676,1525.0,2.64,,-90.0,0.0,False
2096105.32358,1026,10,28,1026-10-28,5,partial umbral,0.8596,1.8639,0.5565,1525.0,3.01,Armagh,34.5,1.0,True
2096282.10873,1027,4,23,1027-04-23,0,total,1.7866,2.8414,0.0322,1521.0,3.82,,-90.0,0.0,False
2096459.80701,1027,10,18,1027-10-18,3,total,1.577,2.632,0.1419,1521.0,3.7,Clonmacnoise,18.1,0.44,True
2096636.52777,1028,4,12,1028-04-12,5,partial umbral,0.4487,1.4499,0.7687,1516.0,2.36,Clonmacnoise,26.0,1.0,True
2096813.99627,1028,10,6,1028-10-06,0,partial umbral,0.189,1.2932,0.8115,1516.0,1.73,,-90.0,0.0,False
2096961.82612,1029,3,3,1029-03-03,1,penumbral,-0.1555,0.8232,1.1382,1512.0,0.0,,,0.0,False
2096991.17293,1029,4,1,1029-04-01,2,penumbral,-0.7757,0.1951,1.4853,1512.0,0.0,,,0.0,False
2097138.30239,1029,8,26,1029-08-26,2,penumbral,-0.6028,0.4841,1.2133,1512.0,0.0,,,0.0,False
2097167.98526,1029,9,25,1029-09-25,4,penumbral,-1.1039,0.0076,1.4367,1512.0,0.0,,,0.0,False
2097316.45097,1030,2,20,1030-02-20,5,total,1.0587,2.0739,0.4367,1507.0,3.28,Clonmacnoise,43.1,1.0,True
2097492.55459,1030,8,16,1030-08-16,0,partial umbral,0.8806,1.9112,0.5137,1507.0,3.17,Clonmacnoise,24.2,1.0,True
2097670.83868,1031,2,10,1031-02-10,3,total,1.3207,2.3967,0.2643,1502.0,3.65,Clonmacnoise,17.2,0.36,True
2097847.10318,1031,8,5,1031-08-05,4,total,1.4707,2.4496,0.2291,1502.0,3.49,,-90.0,0.0,False
2098024.92106,1032,1,30,1032-01-30,0,penumbral,-0.0344,1.0852,0.9098,1498.0,0.0,,,0.0,False
2098201.80527,1032,7,25,1032-07-25,2,partial umbral,0.1621,1.1262,0.965,1498.0,1.43,,-90.0,0.0,False
2098349.16792,1032,12,19,1032-12-19,2,penumbral,-0.5745,0.5172,1.2191,1498.0,0.0,,,0.0,False
2098527.08927,1033,6,15,1033-06-15,5,partial umbral,0.2608,1.2788,0.8441,1493.0,1.9,,-90.0,0.0,False
2098703.4979,1033,12,8,1033-12-08,6,partial umbral,0.8225,1.8553,0.5561,1493.0,3.03,Clonmacnoise,59.3,1.0,True
2098881.38152,1034,6,4,1034-06-04,2,total,1.6272,2.6985,0.107,1489.0,3.87,Clonmacnoise,9.0,0.24,True
2099058.078,1034,11,28,1034-11-28,4,total,1.6517,2.6454,0.1271,1489.0,3.51,,-90.0,0.0,False
2099235.43031,1035,5,24,1035-05-24,6,partial umbral,0.6326,1.7241,0.5878,1484.0,2.99,Clonmacnoise,12.1,0.64,True
2099412.73091,1035,11,18,1035-11-18,2,partial umbral,0.4225,1.4217,0.8043,1484.0,2.25,Clonmacnoise,36.1,1.0,True
2099560.00516,1036,4,13,1036-04-13,2,penumbral,-0.6391,0.4017,1.2923,1480.0,0.0,,,0.0,False
2099589.51608,1036,5,13,1036-05-13,4,penumbral,-0.6895,0.3731,1.2785,1480.0,0.0,,,0.0,False
2099737.6796,1036,10,8,1036-10-08,5,penumbral,-0.5348,0.5348,1.2175,1480.0,0.0,,,0.0,False
2099767.26125,1036,11,6,1036-11-06,6,penumbral,-0.9461,0.0992,1.4776,1480.0,0.0,,,0.0,False
2099914.49875,1037,4,2,1037-04-02,6,partial umbral,0.8449,1.8353,0.5657,1476.0,3.01,Clonmacnoise,28.9,1.0,True
2100091.79436,1037,9,27,1037-09-27,2,partial umbral,0.6872,1.797,0.5587,1476.0,3.07,Clonmacnoise,12.3,0.32,True
2100269.1724,1038,3,23,1038-03-23,4,total,1.598,2.5698,0.1634,1471.0,3.49,,-90.0,0.0,False
2100445.78268,1038,9,16,1038-09-16,6,total,1.6478,2.7492,0.0884,1471.0,3.9,Clonmacnoise,15.2,0.32,True
2100623.83648,1039,3,13,1039-03-13,2,partial umbral,0.2563,1.2549,0.8829,1467.0,1.82,,-90.0,0.0,False
2100799.95756,1039,9,5,1039-09-05,3,partial umbral,0.3498,1.3993,0.7768,1467.0,2.2,,-90.0,0.0,False
2100948.67517,1040,2,1,1040-02-01,5,penumbral,-0.357,0.737,1.0993,1462.0,0.0,,,0.0,False
2101125.10317,1040,7,26,1040-07-26,6,penumbral,-0.0723,0.8965,1.0891,1462.0,0.0,,,0.0,False
2101154.44106,1040,8,24,1040-08-24,0,penumbral,-0.8521,0.1404,1.4893,1462.0,0.0,,,0.0,False
2101302.69281,1041,1,20,1041-01-20,2,partial umbral,0.8556,1.9804,0.4701,1458.0,3.34,Clonmacnoise,49.8,1.0,True
2101479.81606,1041,7,16,1041-07-16,4,total,1.2586,2.2259,0.3517,1458.0,3.35,,-90.0,0.0,False
2101656.69288,1042,1,9,1042-01-09,6,total,1.5133,2.6153,0.1569,1453.0,3.8,Clonmacnoise,52.4,1.0,True
2101834.43489,1042,7,5,1042-07-05,1,total,1.1123,2.1193,0.4047,1453.0,3.37,Clonmacnoise,13.3,0.6,True
2102010.95247,1042,12,29,1042-12-29,3,partial umbral,0.2945,1.3403,0.8245,1453.0,1.99,,-90.0,0.0,False
2102159.22824,1043,5,26,1043-05-26,4,penumbral,-1.025,0.0573,1.4144,1449.0,0.0,,,0.0,False
2102188.79155,1043,6,25,1043-06-25,6,penumbral,-0.4151,0.6463,1.1396,1449.0,0.0,,,0.0,False
2102336.04302,1043,11,19,1043-11-19,6,penumbral,-0.3369,0.6528,1.2388,1449.0,0.0,,,0.0,False
2102365.48947,1043,12,18,1043-12-18,0,penumbral,-0.8186,0.181,1.4919,1449.0,0.0,,,0.0,False
2102513.25309,1044,5,14,1044-05-14,1,partial umbral,0.3263,1.415,0.7413,1445.0,2.24,,-90.0,0.0,False
2102690.68262,1044,11,8,1044-11-08,4,partial umbral,0.8367,1.8452,0.5667,1445.0,2.99,Clonmacnoise,46.1,1.0,True
2102867.39912,1045,5,3,1045-05-03,5,total,1.7836,2.8327,0.0353,1440.0,3.81,Clonmacnoise,15.9,0.56,True
2103045.14826,1045,10,28,1045-10-28,1,total,1.6035,2.6643,0.1263,1440.0,3.72,,-90.0,0.0,False
2103221.84053,1046,4,23,1046-04-23,3,partial umbral,0.567,1.5629,0.7085,1436.0,2.6,,-90.0,0.0,False
2103399.31621,1046,10,17,1046-10-17,5,partial umbral,0.2326,1.3417,0.7873,1436.0,1.91,Armagh,24.5,1.0,True
2103547.16775,1047,3,14,1047-03-14,6,penumbral,-0.2214,0.7551,1.1744,1432.0,0.0,,,0.0,False
2103576.49987,1047,4,12,1047-04-12,0,penumbral,-0.6787,0.2889,1.4329,1432.0,0.0,,,0.0,False
2103723.60113,1047,9,7,1047-09-07,1,penumbral,-0.6948,0.3928,1.2617,1432.0,0.0,,,0.0,False
2103753.29535,1047,10,6,1047-10-06,2,penumbral,-1.039,0.0749,1.4055,1432.0,0.0,,,0.0,False
2103901.79025,1048,3,3,1048-03-03,4,total,1.0009,2.016,0.4665,1428.0,3.23,Clonmacnoise,17.6,0.48,True
2104077.86618,1048,8,26,1048-08-26,5,partial umbral,0.7823,1.8123,0.5672,1428.0,3.03,,-90.0,0.0,False
2104256.16668,1049,2,20,1049-02-20,1,total,1.369,2.445,0.239,1423.0,3.69,,-90.0,0.0,False
2104432.42372,1049,8,15,1049-08-15,2,total,1.5799,2.5592,0.1693,1423.0,3.53,Clonmacnoise,22.4,0.88,True
2104610.24116,1050,2,9,1050-02-09,5,partial umbral,0.0089,1.1265,0.8884,1419.0,0.39,,-90.0,0.0,False
2104787.12464,1050,8,5,1050-08-05,0,partial umbral,0.2735,1.2403,0.9017,1419.0,1.84,,-90.0,0.0,False
2104934.51243,1050,12,31,1050-12-31,1,penumbral,-0.5777,0.5104,1.2248,1419.0,0.0,,,0.0,False
2105112.38214,1051,6,26,1051-06-26,3,partial umbral,0.1121,1.1341,0.918,1415.0,1.28,,-90.0,0.0,False
2105288.85939,1051,12,20,1051-12-20,5,partial umbral,0.8224,1.8523,0.5584,1415.0,3.02,Clonmacnoise,15.4,0.44,True
2105466.65387,1052,6,15,1052-06-15,1,total,1.4668,2.5406,0.186,1410.0,3.82,Clonmacnoise,11.7,0.48,True
2105643.4474,1052,12,8,1052-12-08,2,total,1.6576,2.6509,0.124,1410.0,3.51,Clonmacnoise,59.6,1.0,True
2105820.6959,1053,6,4,1053-06-04,5,partial umbral,0.795,1.8853,0.5087,1406.0,3.26,Clonmacnoise,7.1,0.16,True
2105998.09727,1053,11,28,1053-11-28,0,partial umbral,0.427,1.4288,0.7998,1406.0,2.26,,-90.0,0.0,False
2106145.30428,1054,4,24,1054-04-24,0,penumbral,-0.7466,0.2883,1.3541,1402.0,0.0,,,0.0,False
2106174.79617,1054,5,24,1054-05-24,2,penumbral,-0.5359,0.5223,1.2057,1402.0,0.0,,,0.0,False
2106323.01159,1054,10,19,1054-10-19,3,penumbral,-0.5859,0.4898,1.2386,1402.0,0.0,,,0.0,False
2106352.61393,1054,11,18,1054-11-18,5,penumbral,-0.943,0.107,1.4704,1402.0,0.0,,,0.0,False
2106499.81926,1055,4,14,1055-04-14,5,partial umbral,0.7465,1.7319,0.6223,1398.0,2.87,,-90.0,0.0,False
2106677.10586,1055,10,8,1055-10-08,0,partial umbral,0.6194,1.7337,0.5903,1398.0,2.95,,-90.0,0.0,False
2106854.50378,1056,4,3,1056-04-03,3,total,1.6908,2.6599,0.1123,1394.0,3.52,Clonmacnoise,28.1,1.0,True
2107031.09055,1056,9,26,1056-09-26,4,total,1.7246,2.8277,0.0501,1394.0,3.9,,-90.0,0.0,False
2107209.16719,1057,3,23,1057-03-23,0,partial umbral,0.3325,1.3305,0.8393,1390.0,2.05,,-90.0,0.0,False
2107385.27592,1057,9,15,1057-09-15,1,partial umbral,0.4362,1.4856,0.7345,1390.0,2.42,Armagh,9.0,0.16,True
2107534.00335,1058,2,11,1058-02-11,3,penumbral,-0.4032,0.6905,1.1199,1385.0,0.0,,,0.0,False
2107710.42211,1058,8,6,1058-08-06,4,penumbral,-0.1829,0.7868,1.1518,1385.0,0.0,,,0.0,False
2107739.76903,1058,9,5,1058-09-05,6,penumbral,-0.7594,0.2335,1.4424,1385.0,0.0,,,0.0,False
2107888.01687,1059,1,31,1059-01-31,0,partial umbral,0.8217,1.944,0.4873,1381.0,3.3,,-90.0,0.0,False
2108065.13081,1059,7,27,1059-07-27,2,total,1.1327,2.1032,0.42,1381.0,3.26,,-90.0,0.0,False
2108242.02988,1060,1,20,1060-01-20,4,total,1.5369,2.6345,0.1465,1377.0,3.81,,-90.0,0.0,False
2108419.73382,1060,7,16,1060-07-16,0,total,1.2435,2.2552,0.3326,1377.0,3.48,Clonmacnoise,6.1,0.08,True
2108596.30824,1061,1,8,1061-01-08,1,partial umbral,0.3106,1.3522,0.8195,1373.0,2.04,Armagh,27.5,1.0,True
2108774.06929,1061,7,5,1061-07-05,4,penumbral,-0.2746,0.7908,1.0648,1373.0,0.0,,,0.0,False
2108921.41156,1061,11,29,1061-11-29,4,penumbral,-0.3444,0.646,1.243,1373.0,0.0,,,0.0,False
2108950.85706,1061,12,29,1061-12-29,6,penumbral,-0.8074,0.1902,1.4883,1373.0,0.0,,,0.0,False
2109098.52261,1062,5,26,1062-05-26,0,partial umbral,0.1757,1.2618,0.8171,1369.0,1.68,Clonmacnoise,13.1,1.0,True
2109276.04428,1062,11,19,1062-11-19,2,partial umbral,0.8202,1.8324,0.5735,1369.0,2.97,,-90.0,0.0,False
2109452.6879,1063,5,15,1063-05-15,4,total,1.6491,2.6931,0.1057,1365.0,3.77,Clonmacnoise,12.0,0.36,True
2109630.49237,1063,11,8,1063-11-08,6,total,1.6229,2.689,0.1145,1365.0,3.73,Clonmacnoise,54.7,1.0,True
2109807.1502,1064,5,3,1064-05-03,1,partial umbral,0.6934,1.6844,0.6434,1361.0,2.81,,-90.0,0.0,False
2109984.64095,1064,10,28,1064-10-28,4,partial umbral,0.2654,1.3791,0.7687,1361.0,2.03,Clonmacnoise,45.5,1.0,True
2110132.50243,1065,3,25,1065-03-25,5,penumbral,-0.3026,0.6719,1.2188,1357.0,0.0,,,0.0,False
2110161.82109,1065,4,23,1065-04-23,6,penumbral,-0.569,0.3958,1.3731,1357.0,0.0,,,0.0,False
2110308.90766,1065,9,17,1065-09-17,6,penumbral,-0.7712,0.3173,1.3026,1357.0,0.0,,,0.0,False
2110338.61291,1065,10,17,1065-10-17,1,penumbral,-0.9885,0.1274,1.3816,1357.0,0.0,,,0.0,False
2110487.12196,1066,3,14,1066-03-14,2,partial umbral,0.9274,1.9424,0.5045,1353.0,3.16,,-90.0,0.0,False
2110663.1848,1066,9,6,1066-09-06,3,partial umbral,0.6976,1.7273,0.6138,1353.0,2.89,,-90.0,0.0,False
2110841.48751,1067,3,3,1067-03-03,6,total,1.4315,2.5073,0.2067,1349.0,3.73,Clonmacnoise,40.5,1.0,True
2111017.74971,1067,8,27,1067-08-27,1,total,1.6775,2.6577,0.1155,1349.0,3.54,Clonmacnoise,13.6,0.36,True
2111195.55609,1068,2,21,1068-02-21,4,partial umbral,0.0629,1.178,0.8619,1345.0,1.03,Clonmacnoise,45.8,1.0,True
2111372.4469,1068,8,15,1068-08-15,5,partial umbral,0.378,1.3481,0.8419,1345.0,2.13,Clonmacnoise,21.4,1.0,True
2111519.85692,1069,1,10,1069-01-10,6,penumbral,-0.5814,0.5024,1.2311,1341.0,0.0,,,0.0,False
2111697.674,1069,7,7,1069-07-07,2,penumbral,-0.0366,0.99,0.9911,1341.0,0.0,,,0.0,False
2111874.22089,1069,12,30,1069-12-30,3,partial umbral,0.8216,1.848,0.5613,1341.0,3.01,Iona,15.7,0.52,True
2112051.92576,1070,6,26,1070-06-26,6,total,1.3069,2.3836,0.2643,1337.0,3.74,,-90.0,0.0,False
2112228.81748,1070,12,20,1070-12-20,1,total,1.6618,2.6543,0.122,1337.0,3.5,Clonmacnoise,26.6,0.72,True
2112405.96189,1071,6,15,1071-06-15,3,partial umbral,0.9573,2.0467,0.4296,1333.0,3.47,,-90.0,0.0,False
2112583.46448,1071,12,9,1071-12-09,5,partial umbral,0.4289,1.433,0.7968,1333.0,2.27,Clonmacnoise,59.8,1.0,True
2112730.60175,1072,5,5,1072-05-05,6,penumbral,-0.8585,0.1707,1.4185,1329.0,0.0,,,0.0,False
2112760.07659,1072,6,3,1072-06-03,0,penumbral,-0.381,0.6731,1.1319,1329.0,0.0,,,0.0,False
2112908.34711,1072,10,29,1072-10-29,1,penumbral,-0.628,0.4533,1.2551,1329.0,0.0,,,0.0,False
2112937.96797,1072,11,28,1072-11-28,3,penumbral,-0.9435,0.1107,1.4653,1329.0,0.0,,,0.0,False
2113085.13574,1073,4,24,1073-04-24,3,partial umbral,0.6381,1.6188,0.6844,1325.0,2.69,,-90.0,0.0,False
2113262.42325,1073,10,18,1073-10-18,5,partial umbral,0.5652,1.6836,0.6154,1325.0,2.85,Clonmacnoise,45.9,1.0,True
2113439.83001,1074,4,14,1074-04-14,1,total,1.7946,2.7615,0.055,1321.0,3.54,,-90.0,0.0,False
2113616.40531,1074,10,7,1074-10-07,2,total,1.7874,2.8918,0.0187,1321.0,3.9,Clonmacnoise,42.8,1.0,True
2113794.49165,1075,4,3,1075-04-03,5,partial umbral,0.4207,1.4187,0.7891,1317.0,2.29,Clonmacnoise,27.3,1.0,True
2113970.60145,1075,9,27,1075-09-27,0,partial umbral,0.5085,1.5578,0.6993,1317.0,2.58,Clonmacnoise,39.7,1.0,True
2114119.3247,1076,2,22,1076-02-22,1,penumbral,-0.4625,0.6306,1.1471,1313.0,0.0,,,0.0,False
2114295.74523,1076,8,17,1076-08-17,3,penumbral,-0.2854,0.6856,1.21,1313.0,0.0,,,0.0,False
2114325.10295,1076,9,15,1076-09-15,4,penumbral,-0.6786,0.315,1.4015,1313.0,0.0,,,0.0,False
2114473.33541,1077,2,10,1077-02-10,5,partial umbral,0.7762,1.8954,0.5104,1309.0,3.23,Armagh,30.8,0.92,True
2114650.44837,1077,8,6,1077-08-06,0,total,1.013,1.9873,0.4844,1309.0,3.16,Clonmacnoise,20.3,1.0,True
2114827.36249,1078,1,30,1078-01-30,2,total,1.572,2.6644,0.1304,1305.0,3.81,Armagh,40.6,1.0,True
2115005.0348,1078,7,27,1078-07-27,5,total,1.3685,2.3856,0.264,1305.0,3.57,,-90.0,0.0,False
2115181.6619,1079,1,20,1079-01-20,0,partial umbral,0.3332,1.37,0.811,1301.0,2.1,Clonmacnoise,49.0,1.0,True
2115359.34755,1079,7,16,1079-07-16,2,penumbral,-0.1359,0.9338,0.9913,1301.0,0.0,,,0.0,False
2115506.78171,1079,12,11,1079-12-11,3,penumbral,-0.3488,0.6421,1.2453,1301.0,0.0,,,0.0,False
2115536.22379,1080,1,9,1080-01-09,4,penumbral,-0.7942,0.2009,1.4836,1297.0,0.0,,,0.0,False
2115683.79057,1080,6,5,1080-06-05,5,partial umbral,0.0213,1.1051,0.8951,1297.0,0.6,,-90.0,0.0,False
2115861.40833,1080,11,29,1080-11-29,0,partial umbral,0.8104,1.8258,0.5767,1297.0,2.96,Clonmacnoise,54.7,1.0,True
2116037.97449,1081,5,25,1081-05-25,2,total,1.508,2.5471,0.18,1294.0,3.72,,-90.0,0.0,False
2116215.83996,1081,11,19,1081-11-19,5,total,1.6334,2.7043,0.1075,1294.0,3.74,Clonmacnoise,18.6,0.44,True
2116392.45785,1082,5,14,1082-05-14,6,partial umbral,0.8255,1.812,0.5747,1290.0,2.99,Clonmacnoise,16.1,0.92,True
2116569.96939,1082,11,8,1082-11-08,2,partial umbral,0.2902,1.4079,0.7543,1290.0,2.12,,-90.0,0.0,False
2116717.83277,1083,4,5,1083-04-05,3,penumbral,-0.3929,0.58,1.2679,1286.0,0.0,,,0.0,False
2116747.13983,1083,5,4,1083-05-04,4,penumbral,-0.4544,0.5081,1.3102,1286.0,0.0,,,0.0,False
2116894.2208,1083,9,28,1083-09-28,4,penumbral,-0.8349,0.2545,1.3375,1286.0,0.0,,,0.0,False
2116923.93563,1083,10,28,1083-10-28,6,penumbral,-0.9471,0.1703,1.3624,1286.0,0.0,,,0.0,False
2117072.44811,1084,3,24,1084-03-24,0,partial umbral,0.8433,1.8584,0.5478,1282.0,3.07,Clonmacnoise,30.4,1.0,True
2117248.50953,1084,9,17,1084-09-17,2,partial umbral,0.6245,1.6541,0.6545,1282.0,2.76,Clonmacnoise,36.8,1.0,True
2117426.80165,1085,3,14,1085-03-14,5,total,1.5072,2.5826,0.168,1278.0,3.78,Clonmacnoise,13.8,0.28,True
2117603.08146,1085,9,6,1085-09-06,6,total,1.7626,2.7439,0.0684,1278.0,3.55,,-90.0,0.0,False
2117780.8636,1086,3,3,1086-03-03,2,partial umbral,0.1327,1.245,0.8279,1274.0,1.48,,-90.0,0.0,False
2117957.77459,1086,8,27,1086-08-27,4,partial umbral,0.4695,1.4433,0.7893,1274.0,2.34,Clonmacnoise,4.1,0.04,True
2118105.19811,1087,1,21,1087-01-21,4,penumbral,-0.5923,0.4866,1.2413,1271.0,0.0,,,0.0,False
2118282.96736,1087,7,18,1087-07-18,0,penumbral,-0.1798,0.8518,1.0608,1271.0,0.0,,,0.0,False
2118312.39403,1087,8,16,1087-08-16,1,penumbral,-0.9471,0.0621,1.5074,1271.0,0.0,,,0.0,False
2118459.58043,1088,1,11,1088-01-11,2,partial umbral,0.8157,1.8382,0.5669,1267.0,3.0,Clonmacnoise,56.7,1.0,True
2118637.19786,1088,7,6,1088-07-06,4,total,1.149,2.229,0.3412,1267.0,3.63,,-90.0,0.0,False
2118814.18656,1088,12,30,1088-12-30,6,total,1.6691,2.6602,0.1184,1267.0,3.5,Iona,11.7,0.28,True
2118991.22744,1089,6,25,1089-06-25,1,total,1.1212,2.2101,0.3496,1263.0,3.64,,-90.0,0.0,False
2119168.83196,1089,12,20,1089-12-20,4,partial umbral,0.4294,1.4351,0.7946,1263.0,2.27,Clonmacnoise,18.6,0.72,True
2119315.8963,1090,5,16,1090-05-16,4,penumbral,-0.9777,0.0463,1.4871,1260.0,0.0,,,0.0,False
2119345.35708,1090,6,14,1090-06-14,5,penumbral,-0.2241,0.8265,1.0565,1260.0,0.0,,,0.0,False
2119493.68657,1090,11,10,1090-11-10,0,penumbral,-0.6599,0.4264,1.2667,1260.0,0.0,,,0.0,False
2119523.323,1090,12,9,1090-12-09,1,penumbral,-0.9473,0.1105,1.4621,1260.0,0.0,,,0.0,False
2119670.44909,1091,5,5,1091-05-05,1,partial umbral,0.5218,1.4983,0.751,1256.0,2.47,Clonmacnoise,17.5,1.0,True
2119847.74595,1091,10,30,1091-10-30,4,partial umbral,0.5236,1.6455,0.6345,1256.0,2.76,Clonmacnoise,29.6,1.0,True
2120025.15143,1092,4,24,1092-04-24,6,total,1.8796,2.8447,0.0081,1252.0,3.54,,-90.0,0.0,False
2120201.72655,1092,10,18,1092-10-18,1,total,1.812,2.9174,0.0063,1252.0,3.89,Clonmacnoise,35.0,0.88,True
2120379.81028,1093,4,14,1093-04-14,4,partial umbral,0.5201,1.5182,0.7331,1248.0,2.51,,-90.0,0.0,False
2120555.93379,1093,10,7,1093-10-07,5,partial umbral,0.5678,1.6169,0.6706,1248.0,2.69,,-90.0,0.0,False
2120704.63934,1094,3,5,1094-03-05,0,penumbral,-0.5345,0.5577,1.1807,1245.0,0.0,,,0.0,False
2120734.24153,1094,4,3,1094-04-03,1,penumbral,-0.9869,0.07,1.45,1245.0,0.0,,,0.0,False
2120881.07361,1094,8,28,1094-08-28,1,penumbral,-0.3774,0.5953,1.262,1245.0,0.0,,,0.0,False
2120910.44309,1094,9,26,1094-09-26,2,penumbral,-0.6104,0.384,1.3671,1245.0,0.0,,,0.0,False
2121058.64919,1095,2,22,1095-02-22,4,partial umbral,0.7205,1.8361,0.5388,1241.0,3.14,Clonmacnoise,43.7,1.0,True
2121235.76931,1095,8,18,1095-08-18,6,partial umbral,0.9012,1.8797,0.5441,1241.0,3.04,Clonmacnoise,5.4,0.08,True
2121412.69192,1096,2,11,1096-02-11,1,total,1.6155,2.7023,0.1102,1237.0,3.81,Clonmacnoise,44.3,1.0,True
2121590.33809,1096,8,6,1096-08-06,3,total,1.487,2.5098,0.1993,1237.0,3.64,Clonmacnoise,11.0,0.24,True
2121767.01194,1097,1,30,1097-01-30,5,partial umbral,0.3651,1.3966,0.7978,1234.0,2.18,,-90.0,0.0,False
2121944.62797,1097,7,27,1097-07-27,1,penumbral,-0.0028,1.0717,0.9211,1234.0,0.0,,,0.0,False
2122092.15158,1097,12,21,1097-12-21,1,penumbral,-0.3541,0.6366,1.2482,1234.0,0.0,,,0.0,False
2122121.58726,1098,1,20,1098-01-20,3,penumbral,-0.7735,0.2187,1.4745,1230.0,0.0,,,0.0,False
2122269.05947,1098,6,16,1098-06-16,3,penumbral,-0.1313,0.9505,0.9725,1230.0,0.0,,,0.0,False
2122446.77236,1098,12,11,1098-12-11,6,partial umbral,0.801,1.8192,0.5797,1230.0,2.96,Clonmacnoise,33.7,1.0,True
2122623.26169,1099,6,5,1099-06-05,0,total,1.366,2.401,0.255,1226.0,3.64,,-90.0,0.0,False
2122801.18894,1099,11,30,1099-11-30,3,total,1.6404,2.7154,0.1026,1226.0,3.75,Iona,15.2,0.4,True
2122977.76319,1100,5,25,1100-05-25,5,partial umbral,0.9641,1.9468,0.5018,1223.0,3.15,,-90.0,0.0,False
2123155.30161,1100,11,18,1100-11-18,0,partial umbral,0.3071,1.4279,0.7442,1223.0,2.18,Armagh,30.3,1.0,True
2123303.15692,1101,4,15,1101-04-15,1,penumbral,-0.4969,0.4748,1.3241,1219.0,0.0,,,0.0,False
2123332.45445,1101,5,14,1101-05-14,2,penumbral,-0.3303,0.6306,1.2415,1219.0,0.0,,,0.0,False
2123479.54169,1101,10,9,1101-10-09,3,penumbral,-0.8829,0.207,1.3647,1219.0,0.0,,,0.0,False
2123509.2643,1101,11,7,1101-11-07,4,penumbral,-0.9169,0.2013,1.349,1219.0,0.0,,,0.0,False
2123657.76674,1102,4,5,1102-04-05,6,partial umbral,0.7438,1.7592,0.5989,1216.0,2.94,Clonmacnoise,8.3,0.2,True
2123833.84174,1102,9,28,1102-09-28,0,partial umbral,0.5665,1.5959,0.6874,1216.0,2.65,,-90.0,0.0,False
2124012.10884,1103,3,25,1103-03-25,3,total,1.5963,2.6714,0.1227,1212.0,3.82,,-90.0,0.0,False
2124188.41857,1103,9,17,1103-09-17,4,total,1.8363,2.8191,0.0272,1212.0,3.55,Clonmacnoise,35.1,1.0,True
2124366.16575,1104,3,13,1104-03-13,0,partial umbral,0.214,1.3232,0.7885,1209.0,1.85,,-90.0,0.0,False
